celltype	pvalue	q	trait	discovery	z
aortic endothelial cell	0.999954155401782	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-3.9115933668991483
Brush cell of epithelium proper of large intestine	0.999998285017292	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-4.64323457896909
myeloid cell	0.999999413496302	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-4.860143426385446
fibrocyte	0.999999913311375	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-5.225828239681437
epithelial cell	0.999999991934284	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-5.6490740954706755
professional antigen presenting cell	0.999999992600572	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-5.663879256992318
neuroepithelial cell	0.999999998903655	0.999999998903655	UKB_460K.biochemistry_Triglycerides	False	-5.9828482744980915
pancreatic B cell	1.67635286205645e-22	2.01162343446774e-20	UKB_460K.biochemistry_Glucose	True	9.68916126439995
pancreatic PP cell	1.47535210167034e-10	8.852112610022031e-09	UKB_460K.biochemistry_Glucose	True	6.301346759907727
pancreatic A cell	8.16474077752552e-10	3.26589631101021e-08	UKB_460K.biochemistry_Glucose	True	6.030656630623249
pancreatic D cell	7.99039281577557e-09	2.39711784473267e-07	UKB_460K.biochemistry_Glucose	True	5.650686992876752
pericyte cell	3.86647200753286e-05	0.0009279532818078	UKB_460K.biochemistry_Glucose	True	3.9525293518572995
intestinal crypt stem cell	0.0004058115421063	0.0081162308421267	UKB_460K.biochemistry_Glucose	True	3.3488001771672753
secretory cell	0.0006073210563891	0.0104112181095275	UKB_460K.biochemistry_Glucose	True	3.2354193096459896
epithelial cell of large intestine	0.0007059150845491	0.0105887262682366	UKB_460K.biochemistry_Glucose	True	3.192221507728491
pancreatic ductal cell	0.0039744212767181	0.0529922836895754	UKB_460K.biochemistry_Glucose	True	2.6542350927471117
large intestine goblet cell	0.0071093378059721	0.085312053671666	UKB_460K.biochemistry_Glucose	True	2.4516908669045328
immature B cell	0.0274352617841443	0.299293764917938	UKB_460K.biochemistry_Glucose	False	1.9199000662063384
pancreatic stellate cell	0.0324410337514786	0.324410337514786	UKB_460K.biochemistry_Glucose	False	1.8460698253771624
hematopoietic stem cell	0.0493891095460762	0.455899472733011	UKB_460K.biochemistry_Glucose	False	1.650805880071817
type I pneumocyte	0.0728499029935239	0.62442773994449	UKB_460K.biochemistry_Glucose	False	1.454889677503825
endothelial cell of lymphatic vessel	0.0942123774653433	0.753699019722746	UKB_460K.biochemistry_Glucose	False	1.3152533966501272
lung macrophage	0.115914551198619	0.756832019814407	UKB_460K.biochemistry_Glucose	False	1.1956604212486324
promonocyte	0.117046998369506	0.756832019814407	UKB_460K.biochemistry_Glucose	False	1.1898788898286727
enteroendocrine cell	0.118339881110234	0.756832019814407	UKB_460K.biochemistry_Glucose	False	1.1833265303730078
basophil	0.119831736470614	0.756832019814407	UKB_460K.biochemistry_Glucose	False	1.175828355490864
plasmacytoid dendritic cell	0.137766849975101	0.826601099850607	UKB_460K.biochemistry_Glucose	False	1.0904074536771233
brain pericyte	0.168643682865119	0.90295131285087	UKB_460K.biochemistry_Glucose	False	0.9595388344144968
non-classical monocyte	0.171310988360168	0.90295131285087	UKB_460K.biochemistry_Glucose	False	0.9489973168723063
valve cell	0.173065668296417	0.90295131285087	UKB_460K.biochemistry_Glucose	False	0.942119744908581
megakaryocyte-erythroid progenitor cell	0.201061663877972	0.97036129953147	UKB_460K.biochemistry_Glucose	False	0.8378350907496798
proerythroblast	0.202158604069056	0.97036129953147	UKB_460K.biochemistry_Glucose	False	0.8339357184620997
granulocyte monocyte progenitor cell	0.215343652964965	0.993893782915223	UKB_460K.biochemistry_Glucose	False	0.7880160703261755
hepatocyte	0.246150518910257	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.6866536083101503
lymphocyte	0.247489969040942	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.6824096775891992
mesenchymal stem cell of adipose	0.256211409413154	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.6550697940592717
granulocyte	0.274874268521074	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.5981369802089774
late pro-B cell	0.283761798132342	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.5717024176514705
granulocytopoietic cell	0.310799468905914	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.49358550768064824
lymphoid progenitor cell	0.325241432699173	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.4530914866086162
macrophage	0.34299085898026	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.40431415478215454
chondrocyte	0.345848371969036	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.3965535060612711
bulge keratinocyte	0.383828944213696	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.2954398588894408
myeloid dendritic cell	0.391393620897531	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.27568861370479303
kidney collecting duct epithelial cell	0.40493709387582	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.24058834046438143
adventitial cell	0.414857045460659	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.21506827126569167
basal cell	0.416099343194778	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.2118825220765108
keratinocyte stem cell	0.436883019142898	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.15887667452468915
smooth muscle cell	0.438157926775326	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.15564119264340265
precursor B cell	0.454519450065951	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.1142509044597946
DN4 thymocyte	0.457573572421123	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.10654854046333144
bladder cell	0.463203000361467	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.0923675749315697
pancreatic acinar cell	0.470983822259521	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.07279701728970292
bladder urothelial cell	0.476998108351053	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.05768917466485844
mesangial cell	0.478677917455329	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.053472005742254115
luminal epithelial cell of mammary gland	0.494322428355873	0.999314219763946	UKB_460K.biochemistry_Glucose	False	0.014232042052256321
intermediate monocyte	0.505641620384692	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.01414191653947549
respiratory basal cell	0.526757359840625	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.06712112020263086
enterocyte of epithelium of large intestine	0.558039804944518	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.14600126461064697
naive B cell	0.577994507230098	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.1967655827380398
neuron	0.5906402111889	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.22919214483235748
classical monocyte	0.595378393437456	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.24140245121930884
plasma cell	0.600198000279579	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.2538596357367757
mucus secreting cell	0.604334790160413	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.26458338666793385
fibroblast of cardiac tissue	0.618902784269896	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.302600371314751
myeloid leukocyte	0.634331681681599	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.34334805003420865
lung neuroendocrine cell	0.636849550553143	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.35005036650314764
monocyte	0.640242528947424	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.35910713777701314
microglial cell	0.644678103680244	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.3709915940573525
fenestrated cell	0.647531463554339	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.37866442671242245
neutrophil	0.651209723022062	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.38858852867070137
interneuron	0.652147413046542	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.39112455133216545
smooth muscle cell of trachea	0.653292991759245	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.3942262371942218
T cell	0.659561854176571	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.411267644828007
vein endothelial cell	0.660629895327548	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.4141828382165427
pulmonary interstitial fibroblast	0.673723327893327	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.45021788115952016
mature alpha-beta T cell	0.673736311655242	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.4502538982731708
leukocyte	0.677301949328508	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.4601673544602657
B cell	0.685050699494252	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.48186957451705237
endothelial cell of coronary artery	0.688170936772351	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.4906724620792732
Brush cell of epithelium proper of large intestine	0.70574333759953	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.5409916692562621
kidney loop of Henle ascending limb epithelial cell	0.709784344834605	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.5527548187819527
epithelial cell of proximal tubule	0.714606123422404	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.5668917153491368
bronchial smooth muscle cell	0.718042957912219	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.5770375580274562
medium spiny neuron	0.726314284965517	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.6017036348118148
fibroblast	0.726750067209089	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.6030132637289186
dendritic cell	0.7355549209621	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.6297011071213381
kidney collecting duct principal cell	0.764937722812086	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.7222764083788986
Kupffer cell	0.77255489364274	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.7472872075041701
CD4-positive, alpha-beta T cell	0.782687696656694	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.7813024887986355
epithelial cell of thymus	0.783171819179998	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.7829501916823035
skeletal muscle satellite cell	0.787345522385765	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.797244656730583
NK cell	0.835275750644766	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.9752253328426517
endothelial cell of hepatic sinusoid	0.841134931098589	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-0.9991332667083593
thymocyte	0.841448673143727	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.0004295949580664
astrocyte	0.841833836484989	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.0020233262221518
endothelial cell	0.842815634917747	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.0060973773558015
basal cell of epidermis	0.862949922544683	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.0936690458146492
smooth muscle cell of the pulmonary artery	0.86357256036708	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.09651176111846
type II pneumocyte	0.876010729345653	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.1552732629838756
mature NK T cell	0.881058890837043	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.180296729844936
fibroblast of lung	0.890497950872085	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.2291806070517746
stromal cell	0.895291793643125	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.255171765682587
mesenchymal stem cell	0.90180866032244	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.2919262695011247
epidermal cell	0.905277933316451	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.3122252836063837
club cell of bronchiole	0.912729103437813	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.3577538819945747
kidney interstitial fibroblast	0.921870947451094	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.4177693851261022
basal epithelial cell of tracheobronchial tree	0.923103383576649	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.4262602540074427
oligodendrocyte	0.928126499856901	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.4619788698343263
early pro-B cell	0.92844855251019	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.4643333287183995
CD8-positive, alpha-beta T cell	0.92973064581151	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.4737878956184027
endocardial cell	0.945486961312272	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.6025860421111682
epithelial cell	0.962536374705689	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.7809094132294496
neuronal stem cell	0.966611195565327	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.8331678806016645
ventricular myocyte	0.971798937427833	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.907915604100158
Bergmann glial cell	0.973888118867847	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.941284634302606
myeloid cell	0.974164599370852	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.945866306013546
atrial myocyte	0.975745637901111	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-1.9728844890723183
fibrocyte	0.980907971529066	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.0728734667495017
ciliated columnar cell of tracheobronchial tree	0.98607468892651	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.199384101390447
neuroepithelial cell	0.989381497067042	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.3037442219859408
oligodendrocyte precursor cell	0.990447788348292	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.3434870918468356
aortic endothelial cell	0.991511360800816	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.3871994405555084
regulatory T cell	0.997389304600345	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.793048219451108
keratinocyte	0.998104770708316	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-2.8950932953240947
professional antigen presenting cell	0.998940271765086	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-3.072961757604615
ependymal cell	0.999314219763946	0.999314219763946	UKB_460K.biochemistry_Glucose	False	-3.200570004307901
intestinal crypt stem cell	0.0001765096688332	0.0211811602599919	UKB_460K.cancer_BREAST	True	3.5729224454345623
respiratory basal cell	0.0003944940640297	0.0236696438417822	UKB_460K.cancer_BREAST	True	3.356629323363517
epithelial cell of large intestine	0.0032197249464249	0.128788997856997	UKB_460K.cancer_BREAST	False	2.7245227237532665
secretory cell	0.0059020741064375	0.177062223193125	UKB_460K.cancer_BREAST	False	2.5179458054751125
mesenchymal stem cell of adipose	0.0160531500132091	0.3626176995362	UKB_460K.cancer_BREAST	False	2.1430846720437233
late pro-B cell	0.0183109505065682	0.3626176995362	UKB_460K.cancer_BREAST	False	2.0899543455978797
valve cell	0.0243967626219014	0.3626176995362	UKB_460K.cancer_BREAST	False	1.97039144541777
enterocyte of epithelium of large intestine	0.0246414679648843	0.3626176995362	UKB_460K.cancer_BREAST	False	1.966135713971687
fibroblast	0.027196327465215	0.3626176995362	UKB_460K.cancer_BREAST	False	1.9236963571327537
pancreatic stellate cell	0.0376786767217402	0.383479558606402	UKB_460K.cancer_BREAST	False	1.7782832042872387
hematopoietic stem cell	0.0410062081471785	0.383479558606402	UKB_460K.cancer_BREAST	False	1.7391270572548791
lymphocyte	0.0412150358516859	0.383479558606402	UKB_460K.cancer_BREAST	False	1.7367570013070655
stromal cell	0.0464406173885194	0.383479558606402	UKB_460K.cancer_BREAST	False	1.6803911604544401
proerythroblast	0.0471925900983203	0.383479558606402	UKB_460K.cancer_BREAST	False	1.6727060370616644
luminal epithelial cell of mammary gland	0.0528837399983142	0.383479558606402	UKB_460K.cancer_BREAST	False	1.6175135185026859
bladder urothelial cell	0.0559879267133849	0.383479558606402	UKB_460K.cancer_BREAST	False	1.5893745651526567
megakaryocyte-erythroid progenitor cell	0.0572431471711545	0.383479558606402	UKB_460K.cancer_BREAST	False	1.5783453432737733
large intestine goblet cell	0.0575219337909602	0.383479558606402	UKB_460K.cancer_BREAST	False	1.5759216207630864
bladder cell	0.0881101588889852	0.556485214035696	UKB_460K.cancer_BREAST	False	1.3524846757141866
fibroblast of lung	0.0939473961537858	0.563684376922715	UKB_460K.cancer_BREAST	False	1.3168324522848012
pancreatic ductal cell	0.101649822033313	0.580856125904646	UKB_460K.cancer_BREAST	False	1.272206822899169
keratinocyte stem cell	0.113531257823299	0.596024317759282	UKB_460K.cancer_BREAST	False	1.207960345864088
mesenchymal stem cell	0.133762587944632	0.596024317759282	UKB_460K.cancer_BREAST	False	1.10877982503995
